Customer_ID,Age,Gender,Annual_Income,Spending_Score,Region,Marital_Status,Num_of_Children,Employment_Status,Credit_Score,Online_Shopping_Frequency,Target
CUST_26779,41.00,Female,"£117,295.00",84.00,East,Single,0.00,Retired,755.00,3.00,1
CUST_26780,54.00,Female,"£116,678.00",71.00,East,Single,1.00,Student,701.00,12.00,0
CUST_26781,66.00,Female,"£24,205.00",21.00,East,Divorced,0.00,Employed,681.00,11.00,1
CUST_26782,63.00,Male,"£44,724.00",41.00,West,Married,3.00,Student,524.00,19.00,0
CUST_26783,52.00,Male,"£111,785.00",12.00,North,Widowed,1.00,Student,599.00,2.00,1
CUST_26784,55.00,Male,"£103,183.00",26.00,West,Widowed,4.00,Employed,764.00,3.00,0
CUST_26785,65.00,Female,"£25,349.00",27.00,North,Widowed,4.00,Unemployed,466.00,3.00,0
CUST_26786,46.00,Male,"£76,834.00",72.00,East,Widowed,0.00,Unemployed,433.00,8.00,0
CUST_26787,64.00,Male,"£82,179.00",44.00,East,Divorced,4.00,Employed,532.00,5.00,1
CUST_26788,27.00,Female,"£84,345.00",42.00,East,Married,2.00,Unemployed,435.00,4.00,1
CUST_26789,36.00,Male,"£34,713.00",74.00,South,Widowed,1.00,Retired,618.00,1.00,0
CUST_26790,37.00,Male,"£136,512.00",41.00,South,Divorced,2.00,Student,419.00,11.00,1
CUST_26791,26.00,Female,"£109,671.00",3.00,West,Married,3.00,Retired,599.00,10.00,0
CUST_26792,68.00,Male,"£31,092.00",33.00,East,Married,4.00,Unemployed,636.00,3.00,0
CUST_26793,42.00,Female,"£34,860.00",91.00,West,Widowed,2.00,Unemployed,558.00,4.00,0
CUST_26794,60.00,Male,"£149,169.00",94.00,East,Widowed,3.00,Employed,791.00,16.00,1
CUST_26795,67.00,Female,"£126,364.00",81.00,South,Single,1.00,Student,840.00,15.00,1
CUST_26796,69.00,Male,"£21,356.00",53.00,North,Widowed,3.00,Unemployed,722.00,5.00,0
CUST_26797,34.00,Male,"£118,708.00",83.00,North,Married,4.00,Unemployed,480.00,4.00,0
CUST_26798,45.00,Female,"£118,358.00",13.00,East,Married,4.00,Retired,613.00,3.00,0
CUST_26799,56.00,Female,"£31,253.00",60.00,South,Widowed,4.00,Unemployed,486.00,2.00,0
CUST_26800,19.00,Male,"£34,622.00",53.00,East,Married,0.00,Retired,509.00,11.00,0
CUST_26801,22.00,Female,"£59,163.00",5.00,South,Single,4.00,Retired,806.00,16.00,0
CUST_26802,62.00,Male,"£28,693.00",95.00,South,Widowed,3.00,Student,642.00,11.00,0
CUST_26803,38.00,Male,"£94,109.00",64.00,North,Widowed,3.00,Student,324.00,18.00,1
CUST_26804,37.00,Male,"£38,104.00",64.00,North,Single,1.00,Employed,707.00,13.00,1
CUST_26805,63.00,Male,"£101,299.00",38.00,East,Single,1.00,Student,592.00,8.00,0
CUST_26806,34.00,Male,"£89,673.00",59.00,East,Widowed,1.00,Employed,585.00,12.00,0
CUST_26807,18.00,Male,"£125,381.00",71.00,South,Widowed,1.00,Student,470.00,9.00,1
CUST_26808,27.00,Male,"£129,695.00",62.00,North,Single,4.00,Employed,382.00,13.00,0
CUST_26809,67.00,Male,"£115,984.00",71.00,East,Widowed,4.00,Retired,489.00,0.00,1
CUST_26810,22.00,Male,"£111,580.00",49.00,East,Married,4.00,Employed,322.00,8.00,1
CUST_26811,21.00,Female,"£89,671.00",21.00,North,Divorced,4.00,Student,470.00,18.00,0
CUST_26812,37.00,Male,"£49,471.00",76.00,East,Widowed,0.00,Retired,432.00,18.00,0
CUST_26813,50.00,Female,"£20,131.00",42.00,North,Married,3.00,Student,826.00,2.00,1
CUST_26814,62.00,Male,"£34,622.00",30.00,East,Married,1.00,Retired,791.00,0.00,1
CUST_26815,50.00,Male,"£50,385.00",68.00,West,Divorced,0.00,Retired,710.00,1.00,1
CUST_26816,32.00,Male,"£90,373.00",5.00,North,Divorced,3.00,Employed,827.00,1.00,0
CUST_26817,65.00,Male,"£130,662.00",91.00,West,Divorced,4.00,Retired,362.00,9.00,0
CUST_26818,61.00,Male,"£60,602.00",58.00,East,Married,2.00,Employed,540.00,14.00,0
CUST_26819,54.00,Female,"£137,830.00",39.00,South,Married,1.00,Unemployed,349.00,16.00,0
CUST_26820,69.00,Female,"£108,282.00",77.00,South,Widowed,4.00,Retired,843.00,5.00,1
CUST_26821,23.00,Male,"£73,516.00",72.00,South,Widowed,1.00,Employed,635.00,16.00,0
CUST_26822,45.00,Female,"£23,119.00",3.00,South,Married,4.00,Student,792.00,15.00,0
CUST_26823,30.00,Female,"£100,916.00",18.00,South,Divorced,2.00,Employed,699.00,0.00,1
CUST_26824,41.00,Female,"£123,679.00",12.00,East,Widowed,3.00,Student,733.00,10.00,0
CUST_26825,41.00,Female,"£60,029.00",45.00,East,Married,1.00,Retired,372.00,9.00,1
CUST_26826,49.00,Male,"£38,038.00",38.00,South,Divorced,2.00,Unemployed,548.00,15.00,1
CUST_26827,28.00,Female,"£22,943.00",21.00,South,Married,3.00,Student,835.00,18.00,1
CUST_26828,36.00,Female,"£52,096.00",29.00,East,Married,1.00,Student,405.00,1.00,1
CUST_26829,34.00,Female,"£136,836.00",41.00,North,Married,2.00,Employed,426.00,12.00,0
CUST_26830,68.00,Female,"£88,385.00",91.00,West,Single,2.00,Retired,755.00,3.00,1
CUST_26831,63.00,Male,"£50,005.00",70.00,East,Divorced,1.00,Unemployed,393.00,0.00,0
CUST_26832,24.00,Female,"£120,537.00",34.00,North,Married,2.00,Retired,411.00,15.00,0
CUST_26833,63.00,Female,"£37,441.00",8.00,South,Married,3.00,Unemployed,332.00,14.00,0
CUST_26834,39.00,Female,"£83,306.00",20.00,East,Widowed,1.00,Unemployed,522.00,12.00,0
CUST_26835,61.00,Female,"£106,099.00",49.00,West,Single,0.00,Retired,524.00,12.00,0
CUST_26836,43.00,Female,"£40,944.00",46.00,East,Married,4.00,Student,593.00,19.00,0
CUST_26837,21.00,Female,"£39,822.00",39.00,East,Divorced,2.00,Student,324.00,17.00,1
CUST_26838,67.00,Female,"£100,762.00",3.00,North,Widowed,0.00,Student,443.00,0.00,0
CUST_26839,67.00,Male,"£60,295.00",42.00,North,Widowed,3.00,Retired,820.00,16.00,0
CUST_26840,26.00,Male,"£104,211.00",61.00,North,Married,1.00,Retired,750.00,2.00,0
CUST_26841,28.00,Male,"£35,678.00",70.00,East,Divorced,3.00,Employed,641.00,2.00,1
CUST_26842,20.00,Male,"£45,027.00",60.00,North,Married,4.00,Student,770.00,10.00,0
CUST_26843,58.00,Female,"£102,536.00",47.00,West,Married,3.00,Employed,781.00,14.00,0
CUST_26844,35.00,Male,"£28,613.00",89.00,East,Widowed,1.00,Unemployed,549.00,12.00,1
CUST_26845,30.00,Female,"£132,480.00",40.00,West,Widowed,4.00,Student,727.00,4.00,1
CUST_26846,55.00,Female,"£145,889.00",27.00,East,Married,2.00,Retired,705.00,19.00,0
CUST_26847,50.00,Female,"£38,689.00",93.00,East,Married,0.00,Unemployed,533.00,5.00,0
CUST_26848,20.00,Female,"£135,877.00",93.00,West,Widowed,4.00,Student,339.00,6.00,1
CUST_26849,46.00,Male,"£121,166.00",67.00,South,Single,0.00,Student,476.00,4.00,0
CUST_26850,27.00,Female,"£74,659.00",74.00,East,Single,0.00,Unemployed,772.00,7.00,0
CUST_26851,68.00,Female,"£107,469.00",15.00,East,Divorced,1.00,Student,526.00,12.00,0
CUST_26852,68.00,Female,"£34,124.00",74.00,South,Married,1.00,Student,408.00,11.00,1
CUST_26853,32.00,Male,"£88,632.00",19.00,West,Divorced,2.00,Unemployed,700.00,12.00,0
CUST_26854,52.00,Male,"£118,075.00",91.00,East,Divorced,3.00,Student,357.00,7.00,1
CUST_26855,66.00,Male,"£25,643.00",35.00,West,Single,1.00,Employed,535.00,14.00,0
CUST_26856,57.00,Male,"£107,416.00",71.00,North,Divorced,0.00,Student,464.00,12.00,0
CUST_26857,19.00,Female,"£110,162.00",87.00,West,Divorced,4.00,Employed,837.00,14.00,0
CUST_26858,21.00,Female,"£30,425.00",50.00,East,Single,1.00,Student,515.00,7.00,0
CUST_26859,47.00,Female,"£21,134.00",95.00,South,Married,0.00,Unemployed,694.00,2.00,0
CUST_26860,43.00,Male,"£23,055.00",71.00,East,Married,3.00,Unemployed,545.00,8.00,0
CUST_26861,56.00,Female,"£112,768.00",85.00,West,Single,0.00,Unemployed,391.00,3.00,0
CUST_26862,23.00,Female,"£63,341.00",98.00,East,Married,1.00,Student,454.00,7.00,0
CUST_26863,62.00,Male,"£85,960.00",64.00,North,Single,3.00,Employed,561.00,3.00,1
CUST_26864,18.00,Male,"£111,885.00",39.00,North,Divorced,0.00,Student,395.00,19.00,0
CUST_26865,44.00,Female,"£142,187.00",25.00,West,Widowed,1.00,Unemployed,645.00,12.00,0
CUST_26866,39.00,Male,"£116,243.00",2.00,West,Married,2.00,Unemployed,614.00,9.00,0
CUST_26867,57.00,Male,"£74,762.00",53.00,East,Widowed,4.00,Student,562.00,12.00,1
CUST_26868,53.00,Female,"£65,778.00",21.00,South,Divorced,2.00,Employed,642.00,2.00,0
CUST_26869,29.00,Male,"£29,103.00",64.00,East,Married,2.00,Unemployed,663.00,15.00,1
CUST_26870,20.00,Male,"£33,153.00",46.00,North,Married,1.00,Unemployed,844.00,15.00,1
CUST_26871,46.00,Male,"£82,099.00",60.00,North,Married,2.00,Unemployed,577.00,9.00,0
CUST_26872,48.00,Female,"£59,452.00",76.00,East,Divorced,3.00,Student,465.00,2.00,0
CUST_26873,47.00,Male,"£93,148.00",2.00,East,Widowed,1.00,Employed,830.00,1.00,0
CUST_26874,56.00,Female,"£96,697.00",76.00,West,Single,0.00,Employed,650.00,1.00,0
CUST_26875,18.00,Female,"£80,041.00",8.00,East,Married,2.00,Student,519.00,6.00,1
CUST_26876,34.00,Male,"£124,476.00",92.00,North,Widowed,4.00,Student,390.00,12.00,0
CUST_26877,65.00,Male,"£25,591.00",93.00,South,Married,2.00,Student,785.00,11.00,0
CUST_26878,63.00,Female,"£82,462.00",93.00,East,Single,0.00,Unemployed,351.00,13.00,1
CUST_26879,67.00,Male,"£34,642.00",61.00,West,Divorced,4.00,Retired,838.00,18.00,0
CUST_26880,59.00,Male,"£101,625.00",80.00,West,Married,0.00,Student,551.00,3.00,0
CUST_26881,45.00,Female,"£35,736.00",4.00,West,Divorced,4.00,Retired,361.00,5.00,0
CUST_26882,52.00,Female,"£88,957.00",45.00,East,Married,2.00,Unemployed,802.00,11.00,1
CUST_26883,26.00,Female,"£52,093.00",78.00,South,Married,2.00,Retired,626.00,9.00,0
CUST_26884,28.00,Male,"£116,462.00",96.00,North,Widowed,1.00,Retired,691.00,15.00,0
CUST_26885,43.00,Male,"£61,318.00",51.00,East,Divorced,2.00,Unemployed,360.00,19.00,1
CUST_26886,24.00,Female,"£120,947.00",98.00,East,Widowed,0.00,Student,306.00,7.00,0
CUST_26887,32.00,Female,"£92,758.00",91.00,North,Single,3.00,Student,731.00,4.00,0
CUST_26888,61.00,Male,"£71,633.00",71.00,East,Married,1.00,Employed,486.00,17.00,1
CUST_26889,35.00,Female,"£37,893.00",9.00,South,Widowed,4.00,Employed,527.00,2.00,0
CUST_26890,38.00,Female,"£65,080.00",87.00,North,Widowed,2.00,Employed,393.00,12.00,0
CUST_26891,69.00,Male,"£101,436.00",70.00,West,Single,2.00,Employed,546.00,0.00,0
CUST_26892,69.00,Female,"£80,231.00",40.00,East,Single,1.00,Employed,416.00,18.00,0
CUST_26893,46.00,Male,"£41,679.00",58.00,West,Widowed,0.00,Unemployed,623.00,16.00,0
CUST_26894,41.00,Female,"£21,241.00",56.00,North,Married,2.00,Unemployed,563.00,1.00,0
CUST_26895,69.00,Female,"£56,676.00",22.00,South,Single,1.00,Unemployed,699.00,3.00,0
CUST_26896,32.00,Male,"£44,781.00",46.00,South,Married,3.00,Student,524.00,6.00,1
CUST_26897,28.00,Male,"£64,408.00",31.00,West,Widowed,1.00,Employed,333.00,7.00,1
CUST_26898,27.00,Female,"£24,578.00",46.00,North,Married,4.00,Unemployed,670.00,4.00,0
CUST_26899,28.00,Male,"£69,313.00",84.00,South,Widowed,2.00,Employed,770.00,6.00,0
CUST_26900,52.00,Male,"£72,843.00",80.00,East,Widowed,4.00,Retired,601.00,17.00,0
CUST_26901,22.00,Female,"£126,870.00",17.00,South,Widowed,4.00,Retired,560.00,1.00,1
CUST_26902,47.00,Female,"£35,604.00",7.00,North,Divorced,0.00,Employed,480.00,10.00,0
CUST_26903,38.00,Male,"£52,906.00",67.00,South,Single,0.00,Retired,493.00,10.00,1
CUST_26904,26.00,Female,"£33,797.00",2.00,West,Divorced,3.00,Employed,651.00,17.00,1
CUST_26905,57.00,Female,"£26,405.00",75.00,East,Single,1.00,Unemployed,553.00,12.00,0
CUST_26906,18.00,Female,"£59,567.00",26.00,South,Single,2.00,Employed,333.00,5.00,1
CUST_26907,21.00,Female,"£72,299.00",11.00,South,Widowed,2.00,Unemployed,512.00,3.00,0
CUST_26908,18.00,Female,"£57,280.00",64.00,South,Single,4.00,Student,345.00,9.00,1
CUST_26909,60.00,Male,"£41,117.00",28.00,South,Divorced,2.00,Employed,365.00,16.00,0
CUST_26910,66.00,Female,"£37,258.00",88.00,West,Single,1.00,Employed,648.00,13.00,1
CUST_26911,35.00,Male,"£76,403.00",89.00,West,Single,2.00,Student,495.00,12.00,1
CUST_26912,50.00,Male,"£116,706.00",21.00,East,Single,1.00,Student,547.00,2.00,0
CUST_26913,51.00,Female,"£117,226.00",39.00,South,Married,1.00,Retired,803.00,1.00,0
CUST_26914,21.00,Male,"£140,730.00",77.00,North,Widowed,2.00,Retired,710.00,8.00,0
CUST_26915,22.00,Male,"£78,218.00",55.00,South,Divorced,0.00,Employed,759.00,2.00,0
CUST_26916,60.00,Male,"£117,813.00",16.00,West,Married,3.00,Student,636.00,9.00,0
CUST_26917,43.00,Male,"£42,228.00",17.00,North,Widowed,2.00,Unemployed,372.00,7.00,0
CUST_26918,45.00,Female,"£52,506.00",53.00,East,Widowed,1.00,Student,719.00,16.00,1
CUST_26919,23.00,Male,"£53,393.00",82.00,North,Widowed,0.00,Employed,474.00,15.00,1
CUST_26920,55.00,Female,"£93,218.00",96.00,South,Married,3.00,Retired,691.00,7.00,0
CUST_26921,53.00,Female,"£102,887.00",85.00,West,Widowed,2.00,Student,609.00,18.00,0
CUST_26922,23.00,Male,"£62,115.00",13.00,North,Widowed,0.00,Student,427.00,6.00,0
CUST_26923,64.00,Male,"£94,079.00",38.00,West,Married,2.00,Retired,522.00,18.00,0
CUST_26924,52.00,Male,"£37,726.00",45.00,North,Married,4.00,Unemployed,760.00,3.00,0
CUST_26925,22.00,Female,"£26,635.00",33.00,East,Married,4.00,Student,614.00,9.00,0
CUST_26926,19.00,Male,"£141,177.00",61.00,South,Divorced,0.00,Employed,673.00,10.00,0
CUST_26927,66.00,Female,"£120,517.00",18.00,East,Widowed,0.00,Unemployed,431.00,11.00,0
CUST_26928,24.00,Female,"£29,757.00",83.00,South,Widowed,4.00,Student,710.00,4.00,0
CUST_26929,26.00,Male,"£44,938.00",64.00,South,Widowed,3.00,Employed,544.00,17.00,1
CUST_26930,58.00,Male,"£147,804.00",34.00,East,Divorced,0.00,Employed,343.00,1.00,0
CUST_26931,47.00,Female,"£119,069.00",65.00,East,Divorced,4.00,Student,803.00,17.00,1
CUST_26932,40.00,Male,"£81,518.00",1.00,South,Divorced,0.00,Retired,490.00,14.00,0
CUST_26933,44.00,Male,"£56,024.00",43.00,East,Single,1.00,Retired,752.00,1.00,1
CUST_26934,39.00,Male,"£82,183.00",96.00,South,Married,3.00,Employed,462.00,8.00,1
CUST_26935,22.00,Male,"£49,310.00",66.00,South,Widowed,0.00,Employed,630.00,15.00,0
CUST_26936,37.00,Female,"£33,360.00",38.00,North,Married,2.00,Student,508.00,0.00,1
CUST_26937,65.00,Male,"£114,038.00",27.00,West,Widowed,3.00,Unemployed,357.00,7.00,0
CUST_26938,31.00,Male,"£114,397.00",79.00,East,Divorced,4.00,Employed,713.00,11.00,0
CUST_26939,38.00,Female,"£66,084.00",27.00,South,Divorced,4.00,Unemployed,499.00,11.00,0
CUST_26940,67.00,Female,"£122,605.00",24.00,West,Married,0.00,Retired,673.00,14.00,0
CUST_26941,64.00,Female,"£49,845.00",1.00,East,Married,3.00,Employed,801.00,6.00,1
CUST_26942,19.00,Female,"£42,814.00",2.00,South,Divorced,4.00,Student,341.00,17.00,1
CUST_26943,63.00,Female,"£105,304.00",32.00,North,Single,0.00,Employed,644.00,2.00,0
CUST_26944,52.00,Female,"£119,730.00",88.00,North,Widowed,2.00,Unemployed,817.00,18.00,0
CUST_26945,56.00,Male,"£132,704.00",60.00,South,Married,2.00,Unemployed,821.00,12.00,0
CUST_26946,67.00,Male,"£128,959.00",42.00,North,Widowed,1.00,Employed,422.00,10.00,0
CUST_26947,34.00,Male,"£24,831.00",60.00,West,Widowed,0.00,Student,411.00,7.00,1
CUST_26948,67.00,Female,"£26,997.00",94.00,North,Married,0.00,Unemployed,300.00,4.00,0
CUST_26949,47.00,Female,"£120,834.00",86.00,East,Single,4.00,Student,719.00,12.00,1
CUST_26950,47.00,Female,"£48,729.00",29.00,North,Widowed,1.00,Retired,736.00,6.00,0
CUST_26951,49.00,Male,"£68,912.00",60.00,North,Married,0.00,Employed,415.00,11.00,0
CUST_26952,43.00,Female,"£38,747.00",75.00,East,Widowed,2.00,Employed,732.00,16.00,0
CUST_26953,18.00,Female,"£97,043.00",74.00,West,Widowed,2.00,Student,716.00,13.00,0
CUST_26954,52.00,Female,"£21,526.00",55.00,South,Single,1.00,Unemployed,760.00,2.00,0
CUST_26955,44.00,Female,"£46,534.00",22.00,East,Divorced,2.00,Student,741.00,17.00,0
CUST_26956,57.00,Female,"£112,611.00",82.00,West,Divorced,3.00,Retired,343.00,13.00,1
CUST_26957,44.00,Female,"£62,197.00",48.00,North,Single,4.00,Retired,781.00,7.00,1
CUST_26958,50.00,Female,"£24,113.00",28.00,West,Married,3.00,Retired,800.00,16.00,0
CUST_26959,42.00,Male,"£79,169.00",87.00,East,Widowed,2.00,Unemployed,727.00,9.00,0
CUST_26960,42.00,Female,"£107,833.00",34.00,South,Divorced,2.00,Retired,798.00,17.00,0
CUST_26961,36.00,Female,"£102,793.00",35.00,South,Widowed,3.00,Retired,583.00,2.00,0
CUST_26962,45.00,Female,"£113,965.00",51.00,West,Married,2.00,Retired,650.00,16.00,0
CUST_26963,43.00,Male,"£118,493.00",22.00,West,Single,0.00,Employed,469.00,19.00,1
CUST_26964,47.00,Male,"£97,728.00",78.00,East,Single,3.00,Unemployed,379.00,5.00,1
CUST_26965,28.00,Male,"£67,107.00",30.00,West,Widowed,0.00,Student,650.00,19.00,0
CUST_26966,24.00,Male,"£96,605.00",49.00,West,Married,1.00,Unemployed,749.00,18.00,1
CUST_26967,30.00,Female,"£49,353.00",71.00,North,Married,3.00,Employed,324.00,19.00,0
CUST_26968,46.00,Female,"£92,515.00",60.00,South,Single,0.00,Student,825.00,6.00,0
CUST_26969,68.00,Male,"£127,868.00",51.00,West,Single,2.00,Student,843.00,3.00,0
CUST_26970,46.00,Male,"£33,398.00",47.00,West,Widowed,0.00,Employed,778.00,8.00,0
CUST_26971,50.00,Male,"£143,144.00",71.00,South,Married,2.00,Retired,829.00,3.00,0
CUST_26972,60.00,Female,"£134,648.00",33.00,West,Single,2.00,Unemployed,348.00,6.00,1
CUST_26973,27.00,Male,"£84,919.00",4.00,East,Widowed,1.00,Student,710.00,2.00,1
CUST_26974,50.00,Male,"£40,162.00",23.00,North,Single,4.00,Unemployed,452.00,4.00,1
CUST_26975,39.00,Female,"£87,557.00",11.00,South,Divorced,4.00,Retired,599.00,11.00,0
CUST_26976,50.00,Male,"£47,142.00",75.00,West,Widowed,3.00,Student,811.00,5.00,0
CUST_26977,45.00,Male,"£28,864.00",94.00,West,Widowed,3.00,Employed,440.00,0.00,1
CUST_26978,39.00,Male,"£117,714.00",7.00,South,Married,1.00,Unemployed,320.00,15.00,0
CUST_26979,40.00,Male,"£75,016.00",90.00,West,Married,1.00,Employed,824.00,17.00,0
CUST_26980,35.00,Female,"£79,415.00",80.00,East,Widowed,2.00,Retired,782.00,4.00,0
CUST_26981,60.00,Female,"£58,150.00",65.00,South,Single,0.00,Student,402.00,0.00,0
CUST_26982,18.00,Male,"£72,697.00",28.00,South,Widowed,1.00,Employed,598.00,1.00,1
CUST_26983,68.00,Male,"£33,624.00",25.00,West,Single,4.00,Retired,505.00,13.00,1
CUST_26984,28.00,Male,"£76,291.00",1.00,South,Married,0.00,Employed,410.00,16.00,1
CUST_26985,38.00,Male,"£115,879.00",10.00,South,Widowed,4.00,Employed,810.00,14.00,1
CUST_26986,48.00,Male,"£147,786.00",79.00,North,Widowed,3.00,Employed,506.00,17.00,0
CUST_26987,39.00,Female,"£76,446.00",7.00,East,Married,1.00,Unemployed,759.00,6.00,0
CUST_26988,50.00,Male,"£102,768.00",26.00,North,Married,0.00,Unemployed,482.00,10.00,0
CUST_26989,65.00,Female,"£148,618.00",69.00,North,Widowed,4.00,Employed,484.00,14.00,0
CUST_26990,33.00,Female,"£24,063.00",38.00,West,Married,4.00,Employed,790.00,16.00,1
CUST_26991,29.00,Male,"£126,524.00",64.00,North,Married,3.00,Employed,639.00,7.00,0
CUST_26992,54.00,Female,"£62,304.00",49.00,West,Single,4.00,Student,774.00,6.00,1
CUST_26993,31.00,Female,"£149,315.00",69.00,East,Divorced,3.00,Student,720.00,17.00,1
CUST_26994,67.00,Female,"£28,159.00",74.00,East,Single,3.00,Unemployed,421.00,13.00,0
CUST_26995,69.00,Female,"£89,520.00",69.00,West,Divorced,0.00,Employed,403.00,0.00,0
CUST_26996,19.00,Female,"£141,729.00",70.00,East,Married,0.00,Retired,636.00,12.00,1
CUST_26997,20.00,Male,"£79,277.00",20.00,South,Widowed,2.00,Unemployed,445.00,1.00,0
CUST_26998,59.00,Female,"£109,641.00",88.00,South,Divorced,4.00,Student,614.00,9.00,0
CUST_26999,25.00,Female,"£105,449.00",85.00,East,Married,0.00,Student,573.00,0.00,0
CUST_27000,34.00,Female,"£37,810.00",19.00,North,Divorced,3.00,Student,827.00,11.00,1
CUST_27001,47.00,Male,"£100,460.00",14.00,North,Single,1.00,Unemployed,674.00,13.00,0
CUST_27002,18.00,Female,"£107,365.00",76.00,North,Married,0.00,Employed,687.00,15.00,1
CUST_27003,43.00,Male,"£31,673.00",5.00,North,Divorced,4.00,Retired,746.00,2.00,0
CUST_27004,60.00,Male,"£65,734.00",92.00,South,Single,2.00,Retired,607.00,18.00,0
CUST_27005,37.00,Male,"£46,699.00",47.00,North,Divorced,1.00,Employed,562.00,12.00,0
CUST_27006,25.00,Male,"£61,372.00",3.00,North,Widowed,0.00,Retired,494.00,2.00,0
CUST_27007,37.00,Male,"£74,907.00",12.00,South,Single,0.00,Employed,411.00,19.00,0
CUST_27008,64.00,Male,"£140,898.00",27.00,South,Single,2.00,Student,572.00,14.00,1
CUST_27009,19.00,Male,"£147,745.00",38.00,East,Divorced,0.00,Employed,808.00,5.00,0
CUST_27010,42.00,Male,"£90,341.00",50.00,South,Divorced,1.00,Retired,420.00,13.00,0
CUST_27011,59.00,Female,"£111,975.00",58.00,West,Single,3.00,Employed,459.00,14.00,0
CUST_27012,19.00,Female,"£27,636.00",42.00,West,Married,0.00,Retired,312.00,3.00,0
CUST_27013,41.00,Male,"£65,647.00",12.00,North,Married,4.00,Employed,405.00,18.00,0
CUST_27014,30.00,Male,"£26,002.00",42.00,North,Single,0.00,Student,775.00,13.00,1
CUST_27015,34.00,Male,"£96,489.00",64.00,South,Married,1.00,Employed,480.00,8.00,1
CUST_27016,24.00,Female,"£140,738.00",16.00,North,Single,3.00,Employed,790.00,13.00,0
CUST_27017,68.00,Female,"£132,649.00",3.00,South,Single,2.00,Employed,680.00,0.00,1
CUST_27018,55.00,Male,"£59,517.00",57.00,East,Single,2.00,Retired,380.00,1.00,1
CUST_27019,43.00,Male,"£105,256.00",59.00,West,Single,0.00,Employed,797.00,15.00,0
CUST_27020,47.00,Female,"£51,063.00",33.00,North,Widowed,3.00,Retired,366.00,19.00,0
CUST_27021,65.00,Male,"£111,238.00",72.00,South,Widowed,1.00,Retired,705.00,4.00,0
CUST_27022,41.00,Female,"£136,241.00",29.00,North,Single,3.00,Student,795.00,13.00,0
CUST_27023,33.00,Female,"£144,219.00",60.00,South,Divorced,1.00,Student,631.00,0.00,0
CUST_27024,23.00,Male,"£70,000.00",68.00,West,Single,2.00,Student,669.00,6.00,1
CUST_27025,65.00,Male,"£36,431.00",61.00,North,Single,1.00,Retired,335.00,9.00,1
CUST_27026,48.00,Male,"£59,932.00",94.00,North,Divorced,0.00,Student,566.00,0.00,0
CUST_27027,37.00,Female,"£104,691.00",78.00,South,Married,3.00,Retired,414.00,17.00,0
CUST_27028,18.00,Female,"£131,873.00",92.00,South,Married,1.00,Unemployed,799.00,15.00,1
CUST_27029,52.00,Female,"£63,445.00",16.00,East,Married,0.00,Student,621.00,8.00,1
CUST_27030,53.00,Male,"£105,538.00",64.00,North,Divorced,2.00,Employed,334.00,9.00,0
CUST_27031,65.00,Female,"£48,554.00",89.00,East,Married,4.00,Student,593.00,18.00,0
CUST_27032,28.00,Male,"£56,349.00",31.00,East,Single,4.00,Retired,304.00,18.00,0
CUST_27033,53.00,Male,"£147,870.00",67.00,West,Married,0.00,Employed,845.00,7.00,0
CUST_27034,62.00,Female,"£79,452.00",16.00,West,Married,1.00,Student,363.00,5.00,1
CUST_27035,62.00,Female,"£67,686.00",91.00,North,Divorced,4.00,Unemployed,434.00,9.00,0
CUST_27036,32.00,Male,"£97,328.00",70.00,North,Married,2.00,Retired,660.00,11.00,1
CUST_27037,69.00,Male,"£143,200.00",36.00,South,Single,4.00,Retired,453.00,16.00,1
CUST_27038,19.00,Male,"£23,057.00",46.00,North,Married,1.00,Unemployed,584.00,3.00,1
CUST_27039,19.00,Male,"£64,846.00",96.00,North,Single,4.00,Employed,328.00,12.00,0
CUST_27040,19.00,Male,"£85,087.00",65.00,South,Widowed,4.00,Employed,442.00,2.00,0
CUST_27041,36.00,Female,"£108,525.00",5.00,South,Single,1.00,Unemployed,431.00,11.00,1
CUST_27042,44.00,Male,"£39,646.00",43.00,West,Single,2.00,Employed,609.00,18.00,0
CUST_27043,45.00,Female,"£49,845.00",97.00,West,Married,4.00,Student,312.00,8.00,0
CUST_27044,64.00,Female,"£139,092.00",62.00,West,Widowed,1.00,Employed,737.00,15.00,1
CUST_27045,69.00,Male,"£76,301.00",14.00,South,Divorced,0.00,Student,567.00,5.00,0
CUST_27046,41.00,Female,"£77,170.00",1.00,South,Single,4.00,Unemployed,321.00,1.00,0
CUST_27047,38.00,Female,"£65,173.00",12.00,West,Married,1.00,Employed,810.00,13.00,1
CUST_27048,35.00,Male,"£129,885.00",64.00,North,Single,2.00,Employed,487.00,10.00,0
CUST_27049,27.00,Female,"£24,916.00",67.00,North,Widowed,4.00,Employed,702.00,3.00,0
CUST_27050,35.00,Female,"£101,438.00",93.00,South,Divorced,1.00,Student,745.00,0.00,1
CUST_27051,51.00,Female,"£46,854.00",46.00,North,Married,1.00,Student,590.00,17.00,0
CUST_27052,56.00,Female,"£143,031.00",8.00,North,Single,3.00,Employed,643.00,2.00,1
CUST_27053,52.00,Male,"£137,914.00",74.00,West,Widowed,2.00,Retired,342.00,9.00,1
CUST_27054,30.00,Female,"£99,281.00",88.00,East,Single,0.00,Student,820.00,10.00,1
CUST_27055,31.00,Male,"£25,205.00",27.00,East,Single,4.00,Retired,308.00,13.00,0
CUST_27056,53.00,Male,"£113,578.00",81.00,North,Widowed,2.00,Student,361.00,16.00,0
